date,time,open,high,low,close,volume
20250407,1106,5840,5840,5840,5840,44
20250407,1108,5840,5840,5840,5840,2
20250407,1109,5850,5850,5840,5850,122
20250407,1111,5850,5850,5850,5850,5
20250407,1112,5830,5860,5830,5860,2188
20250407,1113,5850,5850,5850,5850,4
20250407,1114,5840,5840,5840,5840,4
20250407,1115,5830,5840,5830,5840,15
20250407,1116,5840,5840,5840,5840,4
20250407,1117,5840,5840,5830,5830,5
20250407,1118,5840,5840,5840,5840,1
20250407,1124,5840,5840,5840,5840,20
20250407,1125,5840,5840,5830,5830,119
20250407,1126,5840,5840,5840,5840,1
20250407,1129,5830,5860,5830,5860,221
20250407,1132,5820,5820,5820,5820,21
20250407,1133,5830,5830,5820,5820,5
20250407,1135,5820,5840,5820,5840,3
20250407,1136,5850,5850,5850,5850,123
20250407,1140,5850,5850,5850,5850,2
20250407,1141,5830,5830,5830,5830,110
20250407,1142,5840,5840,5840,5840,18
20250407,1143,5840,5840,5840,5840,20
20250407,1144,5830,5830,5830,5830,200
20250407,1145,5830,5830,5820,5820,400
20250407,1146,5820,5820,5820,5820,693
20250407,1147,5820,5820,5810,5810,576
20250407,1148,5810,5810,5810,5810,500
20250407,1149,5800,5800,5800,5800,300
20250407,1150,5800,5830,5800,5830,302
20250407,1151,5820,5820,5820,5820,2
20250407,1152,5820,5820,5790,5790,501
20250407,1154,5800,5800,5790,5790,200
20250407,1156,5790,5790,5790,5790,1
20250407,1157,5790,5810,5790,5810,2
20250407,1158,5790,5790,5780,5780,380
20250407,1159,5780,5780,5780,5780,590
20250407,1201,5780,5800,5780,5800,2
20250407,1203,5800,5800,5800,5800,20
20250407,1205,5800,5810,5800,5810,10
20250407,1206,5810,5810,5810,5810,10
20250407,1208,5800,5800,5790,5790,47
20250407,1209,5800,5800,5800,5800,2
20250407,1214,5800,5800,5800,5800,10
20250407,1215,5800,5800,5800,5800,166
20250407,1216,5800,5800,5800,5800,24
20250407,1217,5800,5800,5800,5800,7
20250407,1218,5800,5800,5800,5800,2
20250407,1220,5800,5800,5800,5800,3
20250407,1222,5790,5790,5780,5780,300
20250407,1223,5780,5780,5780,5780,46
20250407,1224,5790,5790,5790,5790,1
20250407,1226,5780,5780,5750,5750,1952
20250407,1227,5760,5760,5750,5750,60
20250407,1228,5760,5790,5760,5790,2
20250407,1234,5780,5780,5780,5780,5
20250407,1235,5780,5780,5780,5780,177
20250407,1236,5780,5780,5780,5780,100
20250407,1238,5770,5790,5770,5790,2
20250407,1239,5790,5790,5790,5790,213
20250407,1240,5800,5800,5800,5800,136
20250407,1241,5790,5790,5790,5790,90
20250407,1243,5780,5780,5780,5780,33
20250407,1244,5785,5785,5785,5785,1
20250407,1245,5790,5790,5790,5790,6
20250407,1246,5790,5790,5790,5790,112
20250407,1247,5800,5800,5800,5800,5
20250407,1248,5800,5800,5800,5800,8
20250407,1251,5800,5810,5800,5810,71
20250407,1253,5800,5800,5790,5790,260
20250407,1254,5790,5790,5790,5790,10
20250407,1256,5800,5800,5800,5800,2
20250407,1257,5810,5810,5810,5810,5
20250407,1259,5810,5810,5810,5810,10
20250407,1301,5810,5810,5790,5790,181
20250407,1305,5790,5790,5790,5790,172
20250407,1309,5800,5800,5800,5800,1
20250407,1311,5800,5800,5800,5800,1
20250407,1312,5800,5800,5800,5800,417
20250407,1313,5800,5800,5790,5790,2
20250407,1317,5800,5800,5800,5800,22
20250407,1318,5800,5800,5800,5800,100
20250407,1319,5800,5800,5800,5800,119
20250407,1321,5800,5800,5800,5800,35
20250407,1325,5800,5810,5800,5800,203
20250407,1328,5800,5800,5800,5800,128
20250407,1329,5800,5800,5800,5800,18
20250407,1332,5800,5800,5800,5800,48
20250407,1333,5800,5800,5800,5800,65
20250407,1334,5800,5800,5800,5800,30
20250407,1335,5800,5800,5800,5800,10
20250407,1337,5810,5810,5810,5810,403
20250407,1338,5810,5810,5810,5810,1
20250407,1339,5800,5800,5800,5800,1
20250407,1341,5800,5800,5800,5800,37
20250407,1343,5790,5790,5790,5790,41
20250407,1344,5790,5790,5790,5790,701
20250407,1352,5800,5800,5800,5800,11
20250407,1353,5795,5800,5795,5800,50
20250407,1354,5790,5790,5790,5790,18
20250407,1355,5780,5780,5780,5780,256
20250407,1356,5800,5800,5800,5800,2
20250407,1359,5800,5800,5800,5800,3
20250407,1403,5780,5780,5780,5780,20
20250407,1404,5780,5780,5780,5780,1000
20250407,1405,5780,5780,5780,5780,127
20250407,1406,5770,5770,5770,5770,126
20250407,1407,5770,5780,5770,5780,10
20250407,1408,5780,5780,5780,5780,17
20250407,1409,5780,5780,5780,5780,1
20250407,1410,5770,5780,5770,5780,113
20250407,1412,5780,5780,5780,5780,615
20250407,1414,5790,5800,5790,5800,18
20250407,1417,5800,5800,5800,5800,8
20250407,1426,5800,5800,5800,5800,1
20250407,1429,5800,5800,5790,5790,108
20250407,1430,5790,5790,5790,5790,3
20250407,1431,5780,5780,5770,5780,403
20250407,1435,5780,5780,5780,5780,31
20250407,1440,5790,5790,5790,5790,1
20250407,1441,5785,5785,5785,5785,1
20250407,1442,5790,5790,5790,5790,10
20250407,1443,5790,5790,5790,5790,10
20250407,1445,5780,5780,5770,5770,82
20250407,1446,5770,5770,5770,5770,500
20250407,1449,5780,5780,5770,5770,36
20250407,1453,5780,5780,5780,5780,10
20250407,1454,5780,5800,5770,5800,1594
20250407,1455,5770,5770,5760,5760,900
20250407,1501,5770,5770,5770,5770,100
20250407,1502,5770,5770,5760,5760,640
20250407,1503,5770,5770,5770,5770,100
20250407,1504,5760,5760,5760,5760,100
20250407,1506,5770,5770,5770,5770,51
20250407,1507,5770,5770,5770,5770,1
20250407,1509,5770,5770,5770,5770,65
20250407,1511,5770,5770,5770,5770,6
20250407,1512,5770,5770,5760,5760,1139
20250407,1513,5760,5760,5760,5760,589
20250407,1514,5760,5760,5760,5760,394
20250407,1515,5760,5760,5760,5760,37
20250407,1516,5760,5760,5750,5750,907
20250407,1517,5760,5760,5760,5760,11
20250407,1518,5750,5750,5750,5750,217
20250407,1519,5770,5770,5770,5770,20
20250407,1520,5760,5760,5760,5760,352
20250407,1530,5750,5750,5750,5750,1402
20250408,901,5790,5850,5790,5850,483
20250408,902,5850,5850,5810,5810,605
20250408,903,5830,5830,5820,5820,56
20250408,904,5830,5850,5830,5850,464
20250408,905,5850,5850,5840,5840,321
20250408,906,5840,5850,5830,5840,338
20250408,907,5840,5840,5840,5840,3
20250408,908,5840,5840,5840,5840,27
20250408,909,5840,5860,5810,5820,993
20250408,910,5860,5870,5860,5870,11
20250408,911,5860,5860,5840,5840,16
20250408,912,5870,5870,5870,5870,7
20250408,913,5870,5870,5860,5860,7
20250408,914,5860,5860,5860,5860,7
20250408,915,5860,5860,5860,5860,4
20250408,916,5860,5860,5860,5860,67
20250408,917,5860,5860,5860,5860,15
20250408,918,5860,5900,5860,5900,2352
20250408,919,5880,5880,5880,5880,2
20250408,920,5870,5870,5870,5870,1
20250408,921,5870,5870,5870,5870,28
20250408,922,5870,5870,5870,5870,1
20250408,923,5870,5870,5870,5870,1
20250408,924,5870,5870,5870,5870,2
20250408,925,5860,5860,5860,5860,1
20250408,926,5860,5870,5860,5870,989
20250408,927,5860,5860,5860,5860,396
20250408,928,5860,5860,5860,5860,1
20250408,929,5860,5860,5860,5860,6
20250408,930,5860,5870,5850,5850,1749
20250408,931,5860,5860,5860,5860,1
20250408,932,5860,5870,5860,5870,838
20250408,933,5870,5870,5860,5860,167
20250408,934,5860,5860,5860,5860,101
20250408,935,5860,5870,5860,5860,515
20250408,936,5860,5870,5855,5855,495
20250408,937,5850,5860,5850,5860,6
20250408,938,5860,5860,5860,5860,204
20250408,940,5860,5870,5860,5860,213
20250408,941,5860,5860,5860,5860,1
20250408,942,5860,5860,5860,5860,1
20250408,943,5860,5860,5860,5860,2
20250408,945,5860,5860,5860,5860,2
20250408,946,5860,5860,5860,5860,1
20250408,947,5855,5860,5850,5860,32
20250408,949,5860,5860,5860,5860,1
20250408,950,5850,5850,5850,5850,200
20250408,951,5850,5860,5850,5860,1001
20250408,952,5860,5860,5860,5860,15
20250408,953,5850,5860,5850,5850,345
20250408,954,5860,5860,5860,5860,1
20250408,956,5860,5860,5860,5860,315
20250408,957,5870,5870,5870,5870,1
20250408,958,5860,5860,5860,5860,1
20250408,1000,5860,5860,5860,5860,1
20250408,1002,5860,5860,5855,5855,2
20250408,1004,5850,5855,5850,5855,10
20250408,1005,5860,5860,5860,5860,240
20250408,1006,5860,5860,5860,5860,1
20250408,1007,5860,5860,5860,5860,1
20250408,1008,5860,5860,5850,5860,481
20250408,1010,5860,5860,5860,5860,10
20250408,1011,5860,5860,5850,5850,5
20250408,1012,5850,5850,5850,5850,3
20250408,1013,5860,5860,5860,5860,2
20250408,1014,5860,5860,5850,5850,61
20250408,1015,5860,5860,5840,5840,1030
20250408,1016,5850,5850,5850,5850,1
20250408,1017,5850,5860,5850,5860,505
20250408,1019,5860,5860,5850,5850,3
20250408,1021,5840,5850,5840,5850,90
20250408,1022,5850,5850,5850,5850,1
20250408,1024,5860,5860,5860,5860,1
20250408,1026,5860,5860,5850,5850,3
20250408,1027,5860,5860,5860,5860,445
20250408,1028,5860,5860,5860,5860,1
20250408,1029,5860,5860,5860,5860,68
20250408,1030,5870,5870,5870,5870,1
20250408,1031,5860,5860,5860,5860,3
20250408,1032,5860,5860,5860,5860,331
20250408,1033,5870,5870,5860,5860,6
20250408,1034,5870,5880,5870,5870,3070
20250408,1035,5860,5880,5860,5880,201
20250408,1036,5870,5870,5870,5870,1
20250408,1038,5870,5880,5870,5880,522
20250408,1041,5880,5880,5880,5880,2
20250408,1042,5880,5880,5880,5880,2
20250408,1044,5880,5880,5870,5870,347
20250408,1046,5880,5890,5880,5890,695
20250408,1047,5890,5890,5890,5890,1
20250408,1049,5880,5890,5880,5890,813
20250408,1050,5890,5890,5890,5890,5
20250408,1051,5880,5880,5880,5880,5
20250408,1052,5900,5900,5900,5900,2
20250408,1053,5890,5900,5880,5900,106
20250408,1054,5890,5900,5890,5900,3
20250408,1055,5900,5900,5890,5900,121
20250408,1057,5900,5910,5900,5910,1194
20250408,1058,5900,5910,5900,5900,117
20250408,1059,5910,5910,5900,5900,834
20250408,1100,5920,5920,5910,5910,6
20250408,1103,5910,5920,5910,5920,3
20250408,1105,5920,5920,5920,5920,1
20250408,1106,5920,5920,5920,5920,751
20250408,1109,5920,5920,5910,5910,1133
20250408,1110,5910,5930,5910,5910,53
20250408,1111,5910,5910,5910,5910,43
20250408,1113,5910,5920,5910,5920,103
20250408,1114,5910,5920,5910,5920,202
20250408,1117,5920,5920,5920,5920,1
20250408,1118,5920,5920,5920,5920,1
20250408,1120,5920,5920,5920,5920,33
20250408,1121,5920,5920,5920,5920,310
20250408,1122,5920,5920,5920,5920,2
20250408,1126,5920,5920,5920,5920,1
20250408,1128,5920,5920,5920,5920,1
20250408,1129,5920,5920,5910,5910,9
20250408,1130,5920,5920,5920,5920,2
20250408,1131,5920,5920,5920,5920,4
20250408,1134,5910,5910,5910,5910,200
20250408,1136,5910,5910,5910,5910,1
20250408,1137,5910,5910,5910,5910,38
20250408,1138,5910,5910,5900,5900,15
20250408,1140,5910,5910,5910,5910,1
20250408,1142,5890,5900,5890,5900,140
20250408,1143,5900,5900,5900,5900,1
20250408,1144,5890,5900,5890,5900,31
20250408,1145,5900,5900,5900,5900,13
20250408,1146,5900,5900,5900,5900,1
20250408,1149,5890,5890,5890,5890,857
20250408,1150,5890,5890,5890,5890,2
20250408,1151,5890,5890,5890,5890,20
20250408,1152,5890,5890,5890,5890,30
20250408,1154,5890,5890,5890,5890,22
20250408,1155,5890,5890,5890,5890,1
20250408,1156,5880,5890,5880,5880,52
20250408,1159,5890,5890,5890,5890,1
20250408,1201,5890,5890,5880,5880,4
20250408,1202,5880,5880,5880,5880,1
20250408,1203,5880,5880,5880,5880,1
20250408,1204,5880,5880,5880,5880,13
20250408,1205,5890,5890,5890,5890,8
20250408,1209,5890,5890,5890,5890,10
20250408,1210,5890,5890,5890,5890,25
20250408,1211,5890,5890,5890,5890,2
20250408,1215,5890,5890,5890,5890,3
20250408,1216,5880,5880,5870,5870,106
20250408,1217,5860,5870,5860,5870,15
20250408,1219,5870,5870,5870,5870,6
20250408,1220,5870,5870,5870,5870,11
20250408,1222,5870,5870,5870,5870,1
20250408,1223,5870,5870,5870,5870,1
20250408,1227,5870,5870,5870,5870,2
20250408,1228,5870,5870,5870,5870,1
20250408,1230,5870,5870,5870,5870,5
20250408,1231,5860,5865,5860,5865,2
20250408,1235,5870,5870,5870,5870,3
20250408,1236,5860,5870,5860,5870,239
20250408,1241,5870,5870,5870,5870,1
20250408,1243,5870,5870,5870,5870,1
20250408,1244,5870,5870,5870,5870,6
20250408,1245,5860,5860,5850,5850,1385
20250408,1248,5860,5860,5860,5860,1
20250408,1249,5850,5850,5850,5850,203
20250408,1251,5850,5850,5850,5850,1
20250408,1253,5840,5840,5830,5830,1000
20250408,1254,5830,5840,5830,5830,93
20250408,1255,5840,5840,5840,5840,2
20250408,1256,5840,5840,5840,5840,1001
20250408,1257,5840,5840,5840,5840,150
20250408,1259,5840,5840,5840,5840,1
20250408,1300,5840,5840,5840,5840,17
20250408,1301,5840,5850,5840,5850,435
20250408,1302,5850,5850,5850,5850,3
20250408,1303,5850,5850,5850,5850,1
20250408,1306,5850,5850,5850,5850,3
20250408,1307,5850,5850,5850,5850,3
20250408,1311,5850,5850,5850,5850,1
20250408,1313,5850,5850,5850,5850,17
20250408,1314,5850,5850,5850,5850,1
20250408,1315,5850,5850,5850,5850,1
20250408,1318,5840,5850,5840,5850,374
20250408,1320,5870,5870,5870,5870,1
20250408,1324,5850,5850,5830,5830,903
20250408,1325,5830,5830,5820,5820,610
20250408,1326,5820,5820,5810,5810,316
20250408,1327,5830,5830,5820,5820,3
20250408,1328,5820,5820,5820,5820,46
20250408,1330,5820,5820,5820,5820,31
20250408,1331,5820,5820,5820,5820,76
20250408,1332,5820,5820,5820,5820,49
20250408,1333,5830,5830,5830,5830,2
20250408,1334,5820,5820,5820,5820,45
20250408,1335,5820,5820,5820,5820,1
20250408,1338,5810,5810,5810,5810,1
20250408,1339,5820,5820,5820,5820,202
20250408,1340,5820,5820,5820,5820,1
20250408,1343,5820,5820,5810,5810,260
20250408,1345,5800,5800,5800,5800,478
20250408,1346,5800,5810,5800,5810,2
20250408,1347,5810,5810,5810,5810,4
20250408,1351,5810,5810,5810,5810,1
20250408,1353,5810,5820,5810,5820,195
20250408,1356,5820,5820,5800,5800,501
20250408,1400,5820,5820,5815,5820,11
20250408,1402,5810,5810,5800,5800,249
20250408,1403,5820,5820,5820,5820,1
20250408,1406,5820,5820,5820,5820,1
20250408,1407,5810,5810,5810,5810,1
20250408,1408,5820,5820,5820,5820,211
20250408,1412,5820,5820,5820,5820,3
20250408,1413,5810,5820,5810,5820,53
20250408,1415,5820,5820,5810,5810,62
20250408,1416,5810,5810,5810,5810,5
20250408,1418,5810,5810,5800,5800,650
20250408,1419,5810,5810,5790,5790,465
20250408,1420,5810,5810,5810,5810,1
20250408,1423,5810,5810,5800,5800,101
20250408,1424,5810,5810,5810,5810,2
20250408,1426,5800,5800,5780,5800,553
20250408,1427,5800,5800,5800,5800,1
20250408,1429,5800,5800,5800,5800,1
20250408,1431,5800,5800,5800,5800,1
20250408,1432,5800,5810,5800,5810,370
20250408,1434,5810,5810,5810,5810,1
20250408,1435,5810,5810,5810,5810,1
20250408,1436,5810,5810,5810,5810,1
20250408,1437,5810,5810,5810,5810,1
20250408,1438,5810,5810,5810,5810,10
20250408,1439,5810,5810,5810,5810,8
20250408,1440,5810,5810,5810,5810,4
20250408,1441,5810,5810,5810,5810,109
20250408,1442,5810,5810,5810,5810,1
20250408,1443,5810,5810,5810,5810,1
20250408,1444,5810,5810,5810,5810,1
20250408,1445,5810,5810,5810,5810,2
20250408,1446,5810,5810,5810,5810,200
20250408,1447,5810,5810,5810,5810,1
20250408,1448,5810,5810,5810,5810,1
20250408,1449,5810,5810,5810,5810,1
20250408,1450,5810,5810,5810,5810,61
20250408,1451,5810,5810,5810,5810,1
20250408,1452,5810,5810,5800,5810,23
20250408,1453,5800,5800,5800,5800,267
20250408,1454,5790,5790,5790,5790,33
20250408,1455,5810,5810,5800,5800,201
20250408,1456,5810,5810,5810,5810,1
20250408,1457,5800,5810,5800,5810,172
20250408,1458,5810,5820,5810,5820,77
20250408,1459,5820,5820,5820,5820,3
20250408,1500,5820,5820,5820,5820,2
20250408,1501,5820,5820,5820,5820,5
20250408,1502,5820,5820,5820,5820,37
20250408,1503,5820,5830,5820,5830,50
20250408,1504,5830,5830,5830,5830,1
20250408,1505,5830,5830,5830,5830,6
20250408,1506,5830,5830,5830,5830,3
20250408,1507,5830,5830,5830,5830,2
20250408,1508,5830,5830,5830,5830,3
20250408,1509,5830,5830,5830,5830,3
20250408,1510,5830,5830,5830,5830,101
20250408,1511,5830,5830,5820,5830,15
20250408,1512,5830,5830,5830,5830,2
20250408,1513,5830,5830,5820,5820,93
20250408,1514,5820,5820,5820,5820,4
20250408,1515,5820,5820,5820,5820,1
20250408,1516,5820,5820,5820,5820,2
20250408,1517,5820,5820,5810,5820,60
20250408,1518,5820,5820,5820,5820,3
20250408,1520,5820,5820,5810,5810,65
20250408,1530,5830,5830,5830,5830,475
20250409,901,5770,5840,5770,5830,338
20250409,902,5780,5780,5780,5780,3
20250409,904,5800,5800,5800,5800,50
20250409,905,5790,5790,5790,5790,712
20250409,907,5820,5820,5790,5790,14
20250409,909,5790,5790,5790,5790,134
20250409,910,5780,5780,5770,5770,320
20250409,912,5780,5780,5770,5770,19
20250409,913,5780,5790,5780,5790,51
20250409,914,5780,5780,5780,5780,4
20250409,915,5780,5780,5780,5780,116
20250409,916,5790,5790,5790,5790,234
20250409,917,5800,5800,5800,5800,2
20250409,919,5800,5800,5800,5800,500
20250409,920,5800,5810,5800,5810,21
20250409,922,5790,5810,5790,5810,33
20250409,923,5790,5790,5780,5780,672
20250409,924,5780,5780,5780,5780,100
20250409,925,5780,5780,5760,5760,1011
20250409,926,5760,5780,5760,5780,592
20250409,927,5760,5760,5760,5760,295
20250409,928,5760,5760,5760,5760,12
20250409,930,5750,5760,5750,5750,1585
20250409,931,5740,5750,5740,5740,303
20250409,933,5760,5770,5760,5770,1001
20250409,934,5770,5770,5770,5770,112
20250409,936,5780,5780,5780,5780,51
20250409,937,5780,5780,5780,5780,96
20250409,938,5780,5790,5780,5790,589
20250409,939,5780,5790,5780,5790,11
20250409,940,5790,5790,5790,5790,1
20250409,941,5770,5770,5770,5770,21
20250409,942,5770,5770,5760,5760,164
20250409,943,5770,5790,5770,5790,198
20250409,945,5780,5790,5780,5790,12
20250409,946,5790,5790,5790,5790,1
20250409,948,5780,5780,5760,5760,63
20250409,952,5770,5770,5770,5770,1
20250409,953,5770,5770,5760,5760,204
20250409,954,5770,5770,5770,5770,30
20250409,956,5770,5770,5770,5770,2
20250409,959,5770,5770,5760,5760,126
20250409,1000,5760,5790,5760,5790,106
20250409,1001,5750,5750,5750,5750,2
20250409,1002,5770,5770,5770,5770,3
20250409,1004,5780,5780,5780,5780,3
20250409,1005,5780,5780,5780,5780,2
20250409,1006,5770,5770,5770,5770,115
20250409,1007,5780,5780,5780,5780,6
20250409,1011,5780,5780,5780,5780,3
20250409,1012,5780,5780,5780,5780,12
20250409,1016,5780,5790,5780,5790,200
20250409,1017,5780,5780,5780,5780,1
20250409,1018,5780,5780,5780,5780,1
20250409,1019,5770,5770,5770,5770,110
20250409,1020,5770,5770,5770,5770,110
20250409,1021,5770,5770,5770,5770,23
20250409,1022,5760,5780,5750,5780,201
20250409,1023,5780,5780,5780,5780,10
20250409,1024,5780,5780,5780,5780,1
20250409,1029,5760,5760,5750,5750,23
20250409,1030,5750,5750,5750,5750,30
20250409,1031,5770,5770,5770,5770,1
20250409,1032,5750,5770,5730,5770,1993
20250409,1033,5770,5770,5770,5770,102
20250409,1034,5770,5770,5770,5770,13
20250409,1035,5770,5770,5770,5770,12
20250409,1037,5760,5760,5760,5760,3
20250409,1040,5760,5760,5760,5760,1
20250409,1041,5760,5760,5760,5760,1
20250409,1044,5760,5760,5750,5750,12
20250409,1045,5760,5760,5750,5750,2
20250409,1046,5750,5760,5750,5760,19
20250409,1047,5760,5760,5760,5760,50
20250409,1050,5760,5760,5760,5760,2
20250409,1051,5760,5760,5760,5760,1
20250409,1052,5760,5760,5750,5750,30
20250409,1055,5750,5750,5750,5750,22
20250409,1056,5740,5750,5740,5750,22
20250409,1057,5750,5750,5750,5750,18
20250409,1058,5750,5750,5750,5750,355
20250409,1101,5760,5760,5750,5750,49
20250409,1102,5760,5760,5760,5760,2
20250409,1103,5760,5760,5760,5760,1
20250409,1106,5750,5750,5750,5750,5
20250409,1107,5750,5750,5750,5750,1
20250409,1108,5750,5750,5750,5750,21
20250409,1109,5750,5760,5750,5760,69
20250409,1110,5760,5760,5750,5750,28
20250409,1111,5750,5750,5750,5750,30
20250409,1112,5750,5760,5750,5760,4
20250409,1113,5760,5760,5760,5760,2
20250409,1115,5760,5760,5760,5760,1
20250409,1116,5760,5760,5760,5760,102
20250409,1117,5760,5760,5750,5750,162
20250409,1118,5750,5750,5750,5750,131
20250409,1119,5750,5750,5750,5750,30
20250409,1120,5750,5760,5750,5760,2
20250409,1122,5760,5760,5760,5760,2
20250409,1125,5760,5760,5760,5760,11
20250409,1126,5760,5760,5750,5750,25
20250409,1128,5760,5760,5760,5760,6
20250409,1129,5760,5760,5760,5760,4
20250409,1131,5760,5760,5760,5760,1
20250409,1133,5760,5760,5750,5750,78
20250409,1135,5760,5760,5760,5760,1
20250409,1136,5760,5760,5760,5760,1
20250409,1137,5760,5760,5760,5760,104
20250409,1138,5770,5770,5770,5770,1
20250409,1142,5770,5770,5770,5770,2
20250409,1144,5770,5770,5770,5770,1
20250409,1146,5770,5770,5765,5765,6
20250409,1147,5760,5760,5760,5760,122
20250409,1148,5760,5760,5760,5760,2
20250409,1149,5760,5760,5760,5760,1
20250409,1152,5760,5760,5760,5760,2
20250409,1153,5760,5760,5760,5760,99
20250409,1154,5760,5760,5760,5760,2
20250409,1156,5750,5750,5750,5750,1
20250409,1158,5760,5760,5760,5760,1
20250409,1200,5760,5760,5760,5760,1
20250409,1201,5760,5760,5760,5760,12
20250409,1203,5750,5760,5750,5750,1315
20250409,1205,5750,5750,5740,5740,551
20250409,1206,5750,5750,5750,5750,2
20250409,1207,5750,5750,5750,5750,1
20250409,1208,5750,5750,5750,5750,1
20250409,1209,5750,5750,5750,5750,1
20250409,1210,5750,5750,5750,5750,1
20250409,1214,5750,5750,5750,5750,2
20250409,1216,5750,5750,5750,5750,12
20250409,1220,5750,5750,5750,5750,6
20250409,1221,5750,5750,5750,5750,1
20250409,1222,5750,5750,5750,5750,1
20250409,1224,5740,5740,5740,5740,152
20250409,1226,5750,5750,5750,5750,2
20250409,1227,5750,5750,5750,5750,2
20250409,1228,5750,5750,5750,5750,2
20250409,1231,5750,5750,5750,5750,1
20250409,1232,5750,5750,5750,5750,1
20250409,1233,5740,5750,5740,5740,202
20250409,1237,5740,5750,5730,5750,669
20250409,1238,5750,5750,5750,5750,1
20250409,1240,5750,5750,5750,5750,4
20250409,1242,5750,5750,5730,5730,93
20250409,1243,5750,5750,5750,5750,2
20250409,1244,5750,5750,5750,5750,5
20250409,1245,5750,5750,5750,5750,7
20250409,1246,5750,5750,5750,5750,51
20250409,1247,5740,5750,5740,5750,51
20250409,1248,5740,5740,5740,5740,1
20250409,1250,5730,5730,5730,5730,140
20250409,1252,5720,5740,5720,5740,4
20250409,1253,5740,5740,5740,5740,5
20250409,1254,5740,5740,5740,5740,1
20250409,1257,5730,5730,5730,5730,1
20250409,1258,5740,5740,5740,5740,1
20250409,1259,5740,5740,5730,5730,181
20250409,1300,5730,5730,5730,5730,121
20250409,1301,5740,5740,5730,5730,87
20250409,1303,5740,5740,5730,5740,304
20250409,1304,5740,5740,5740,5740,2
20250409,1306,5740,5740,5730,5730,147
20250409,1307,5730,5730,5730,5730,7
20250409,1309,5740,5740,5730,5740,452
20250409,1310,5720,5720,5720,5720,1
20250409,1311,5720,5720,5720,5720,13
20250409,1312,5730,5740,5720,5720,36
20250409,1313,5720,5720,5720,5720,2
20250409,1314,5730,5730,5730,5730,1
20250409,1315,5730,5730,5730,5730,10
20250409,1317,5730,5740,5730,5740,430
20250409,1318,5730,5730,5730,5730,1
20250409,1319,5730,5730,5730,5730,1
20250409,1320,5730,5730,5730,5730,10
20250409,1321,5720,5730,5720,5730,9
20250409,1322,5730,5730,5730,5730,18
20250409,1323,5730,5730,5730,5730,1
20250409,1324,5720,5720,5710,5710,1867
20250409,1325,5720,5720,5710,5710,947
20250409,1326,5710,5710,5710,5710,681
20250409,1328,5720,5720,5720,5720,1
20250409,1329,5700,5710,5700,5710,660
20250409,1330,5710,5710,5700,5700,14
20250409,1331,5710,5710,5700,5710,7
20250409,1332,5710,5710,5710,5710,1
20250409,1333,5700,5710,5700,5710,17
20250409,1335,5710,5710,5700,5700,67
20250409,1336,5710,5710,5710,5710,11
20250409,1338,5710,5710,5700,5700,223
20250409,1339,5700,5710,5700,5710,212
20250409,1340,5710,5710,5710,5710,100
20250409,1341,5710,5710,5710,5710,1
20250409,1342,5710,5710,5710,5710,4
20250409,1343,5710,5710,5710,5710,5
20250409,1344,5710,5710,5710,5710,4
20250409,1346,5710,5710,5705,5705,4
20250409,1349,5710,5710,5710,5710,1
20250409,1350,5710,5710,5710,5710,78
20250409,1351,5720,5720,5720,5720,1
20250409,1355,5720,5720,5700,5700,4123
20250409,1357,5700,5700,5700,5700,161
20250409,1358,5700,5700,5700,5700,80
20250409,1359,5690,5700,5690,5690,27
20250409,1400,5700,5700,5700,5700,6
20250409,1401,5690,5690,5690,5690,68
20250409,1402,5700,5700,5700,5700,26
20250409,1405,5690,5690,5660,5660,2850
20250409,1406,5660,5660,5660,5660,213
20250409,1407,5650,5660,5650,5660,475
20250409,1408,5660,5660,5660,5660,173
20250409,1409,5660,5660,5660,5660,663
20250409,1410,5660,5660,5660,5660,520
20250409,1411,5660,5660,5660,5660,1
20250409,1412,5660,5660,5650,5660,510
20250409,1413,5660,5660,5660,5660,25
20250409,1414,5660,5660,5660,5660,5
20250409,1415,5650,5650,5630,5630,2697
20250409,1416,5640,5640,5640,5640,1715
20250409,1417,5660,5660,5660,5660,319
20250409,1418,5660,5660,5640,5640,5
20250409,1419,5650,5650,5650,5650,4
20250409,1420,5650,5650,5630,5630,33
20250409,1421,5650,5650,5650,5650,1
20250409,1422,5650,5650,5650,5650,527
20250409,1423,5660,5660,5660,5660,2
20250409,1424,5660,5660,5660,5660,289
20250409,1425,5660,5660,5660,5660,2
20250409,1426,5650,5650,5640,5640,1983
20250409,1427,5640,5640,5640,5640,1
20250409,1428,5640,5640,5620,5620,3149
20250409,1429,5640,5650,5610,5650,196
20250409,1430,5630,5630,5630,5630,5
20250409,1432,5630,5660,5630,5660,2
20250409,1434,5660,5660,5660,5660,1
20250409,1435,5660,5660,5620,5620,1302
20250409,1436,5640,5640,5600,5630,2313
20250409,1437,5630,5630,5630,5630,498
20250409,1439,5640,5640,5640,5640,6
20250409,1440,5640,5640,5640,5640,2
20250409,1441,5640,5640,5640,5640,68
20250409,1442,5640,5640,5640,5640,201
20250409,1443,5640,5640,5640,5640,50
20250409,1444,5640,5660,5620,5620,652
20250409,1445,5650,5650,5650,5650,2
20250409,1446,5650,5650,5650,5650,50
20250409,1448,5650,5660,5650,5660,240
20250409,1450,5660,5660,5660,5660,1
20250409,1451,5660,5660,5660,5660,5
20250409,1454,5650,5650,5640,5640,210
20250409,1455,5640,5640,5600,5630,2695
